吉林省_四平市	124.350398	43.166419
湖北省_黄冈市	114.872316	30.453905
湖北省_荆州市	112.239741	30.335165
湖北省_随州市	113.382458	31.690215
河南省_平顶山市	113.192661	33.766169
西藏自治区_阿里地区	80.105804	32.501111
西藏自治区_林芝市	94.361558	29.648943
西藏自治区_昌都市	97.17202	31.140969
西藏自治区_日喀则市	88.880583	29.266869
西藏自治区_山南市	91.773134	29.237137
江苏省_扬州市	119.412966	32.39421
江苏省_泰州市	119.923116	32.455778
辽宁省_辽阳市	123.236944	41.267244
辽宁省_葫芦岛市	120.836932	40.711052
青海省_海西蒙古族藏族自治州	97.369751	37.377139
青海省_玉树藏族自治州	97.091934	33.011674
青海省_海南藏族自治州	100.620373	36.286437
青海省_黄南藏族自治州	102.015248	35.519548
青海省_海北藏族自治州	100.900997	36.954413
青海省_海东市	102.104287	36.502039
海南省_海口市	110.198293	20.044001
广东省_云浮市	112.044491	22.915094
广东省_揭阳市	116.372831	23.549993
广东省_潮州市	116.622603	23.65695
河北省_保定市	115.464806	38.873891
海南省_省直辖县级行政区划	109.516925	18.775147
山西省_忻州市	112.734174	38.416663
山西省_运城市	111.007528	35.026412
山西省_晋中市	112.752694	37.687024
山西省_朔州市	112.432825	39.331595
山西省_晋城市	112.851831	35.490701
山西省_长治市	113.116255	36.195386
山西省_阳泉市	113.580519	37.856971
四川省_内江市	105.058433	29.580228
甘肃省_临夏回族自治州	103.210538	35.601182
江苏省_无锡市	120.31191	31.491169
江苏省_南京市	118.796877	32.060255
西藏自治区_那曲地区	92.051239	31.476202
云南省_怒江傈僳族自治州	98.853097	25.852547
北京市_北京市	116.407526	39.90403
天津市_天津市	117.200983	39.084158
上海市_上海市	121.473701	31.230416
重庆市_重庆市	106.551556	29.563009
